Q_HC,T_op,T_ext,Q_H,Q_C
3860.2861979562745,20.0,9.2,3860.2861979562745,0.0
3383.8237957568626,19.999999999999993,9.4,3383.8237957568626,0.0
3276.394883171236,19.999999999999993,9.8,3276.394883171236,0.0
3229.8706068824913,19.99999999999999,10.0,3229.8706068824913,0.0
3206.6084687381212,19.999999999999996,10.1,3206.6084687381212,0.0
3265.116378366979,20.0,9.9,3265.116378366979,0.0
3085.420425406722,20.0,9.6,3085.420425406722,0.0
3074.9130451190467,20.000000000000014,9.3,3074.9130451190467,0.0
2904.4071940122335,19.999999999999996,10.0,2904.4071940122335,0.0
2508.9117085807575,20.000000000000007,10.4,2508.9117085807575,0.0
0.0,20.172563957552264,12.0,0.0,0.0
0.0,20.44676618189373,13.0,0.0,0.0
0.0,22.2281177374404,16.2,0.0,0.0
0.0,23.090748104547046,15.0,0.0,0.0
0.0,23.500572376146817,15.0,0.0,0.0
0.0,23.841644988124358,17.6,0.0,0.0
0.0,20.444968543831102,15.0,0.0,0.0
3795.992913361818,20.000000000000014,15.0,3795.992913361818,0.0
869.1104965649731,19.999999999999993,16.0,869.1104965649731,0.0
2181.2492384372567,20.000000000000007,14.0,2181.2492384372567,0.0
1820.7660935254792,20.00000000000001,15.0,1820.7660935254792,0.0
1633.2369245465356,20.0,15.8,1633.2369245465356,0.0
2502.5838933594264,20.00000000000001,13.0,2502.5838933594264,0.0
2716.8229733518506,19.999999999999986,12.0,2716.8229733518506,0.0
1938.3047381975196,19.999999999999993,14.8,1938.3047381975196,0.0
2508.0391958710607,20.0,13.0,2508.0391958710607,0.0
2464.8981158466445,20.0,13.0,2464.8981158466445,0.0
2408.7869328858055,20.000000000000007,13.2,2408.7869328858055,0.0
2750.2474839868796,20.000000000000007,12.0,2750.2474839868796,0.0
2721.4867639706063,20.000000000000007,12.0,2721.4867639706063,0.0
2415.474217749349,20.0,12.6,2415.474217749349,0.0
2738.6576134710813,20.0,11.0,2738.6576134710813,0.0
2705.059058140015,20.000000000000007,11.0,2705.059058140015,0.0
2297.861694331893,19.999999999999993,12.2,2297.861694331893,0.0
2104.1319717821134,20.0,11.0,2104.1319717821134,0.0
1442.5181297651006,20.0,11.0,1442.5181297651006,0.0
703.1485657634508,20.0,12.6,703.1485657634508,0.0
521.6512823163622,20.000000000000014,11.0,521.6512823163622,0.0
209.738843654286,20.00000000000001,11.0,209.738843654286,0.0
0.0,20.141117638442047,13.0,0.0,0.0
298.66243300873384,19.999999999999993,13.0,298.66243300873384,0.0
1852.1576149558953,19.999999999999993,13.0,1852.1576149558953,0.0
1732.3719823587885,20.0,13.6,1732.3719823587885,0.0
2915.1844467191886,19.999999999999986,11.0,2915.1844467191886,0.0
2806.346471780648,19.999999999999986,11.0,2806.346471780648,0.0
2859.2205806954435,20.000000000000007,10.8,2859.2205806954435,0.0
3504.9712191750436,19.999999999999993,9.0,3504.9712191750436,0.0
3462.621651043525,20.000000000000007,9.0,3462.621651043525,0.0
3269.182512177791,19.999999999999993,9.8,3269.182512177791,0.0
3790.982436490876,20.0,8.0,3790.982436490876,0.0
3747.8413564664675,20.000000000000018,8.0,3747.8413564664675,0.0
3298.951892779746,19.999999999999986,9.6,3298.951892779746,0.0
4066.744897959024,19.999999999999996,7.0,4066.744897959024,0.0
4004.4300045904283,19.999999999999993,7.0,4004.4300045904283,0.0
3207.9893434169635,20.000000000000014,8.8,3207.9893434169635,0.0
3607.9519570006732,19.999999999999986,7.0,3607.9519570006732,0.0
3569.5599483335704,20.000000000000007,7.0,3569.5599483335704,0.0
2852.691636316695,20.0,8.6,2852.691636316695,0.0
1108.642005002851,20.0,7.0,1108.642005002851,0.0
93.16512673627899,19.99999999999998,11.0,93.16512673627899,0.0
0.0,21.221155900358895,13.4,0.0,0.0
0.0,22.653970710989253,13.0,0.0,0.0
0.0,23.160024916592626,13.0,0.0,0.0
0.0,23.429246698512458,14.6,0.0,0.0
223.17833325857922,20.000000000000007,13.0,223.17833325857922,0.0
6080.6916385022005,20.000000000000007,12.0,6080.6916385022005,0.0
1706.77576894935,19.99999999999999,12.6,1706.77576894935,0.0
2863.1472985412397,19.999999999999996,11.0,2863.1472985412397,0.0
2806.3464717806414,19.999999999999986,11.0,2806.3464717806414,0.0
2753.4723628658608,20.0,11.2,2753.4723628658608,0.0
3234.002211042947,20.0,10.0,3234.002211042947,0.0
3206.033002919551,20.000000000000004,10.0,3206.033002919551,0.0
3180.9274129363407,20.0,10.2,3180.9274129363407,0.0
3800.569343162964,20.0,8.0,3800.569343162964,0.0
3747.8413564664675,20.000000000000018,8.0,3747.8413564664675,0.0
3523.396624623104,20.0,8.8,3523.396624623104,0.0
3486.4592550064544,20.0,9.0,3486.4592550064544,0.0
3491.252708342504,20.000000000000007,9.0,3491.252708342504,0.0
3015.8313875487893,20.000000000000007,9.8,3015.8313875487893,0.0
3151.734245223675,19.999999999999996,9.0,3151.734245223675,0.0
3137.3095032367924,19.999999999999996,9.0,3137.3095032367924,0.0
2679.227101844396,19.999999999999996,10.0,2679.227101844396,0.0
2043.1497704183153,19.99999999999998,9.0,2043.1497704183153,0.0
934.1474233097914,20.000000000000018,9.0,934.1474233097914,0.0
0.0,20.08200388110783,10.6,0.0,0.0
0.0,20.45895583953971,9.0,0.0,0.0
0.0,21.32519550958068,11.0,0.0,0.0
0.0,20.739989407019287,10.4,0.0,0.0
511.41534375336136,20.0,10.0,511.41534375336136,0.0
