Q_HC,T_op,T_ext,Q_H,Q_C
3339.1952920530675,19.999999999999986,9.2,3339.1952920530675,0.0
2943.814710650291,19.999999999999993,9.4,2943.814710650291,0.0
2835.6747164784256,20.000000000000007,9.8,2835.6747164784256,0.0
2788.8853477956295,19.999999999999986,10.0,2788.8853477956295,0.0
2765.4906634542526,19.999999999999993,10.1,2765.4906634542526,0.0
2824.4144128089533,20.000000000000004,9.9,2824.4144128089533,0.0
2656.5588793954535,19.999999999999993,9.6,2656.5588793954535,0.0
2645.3109678116543,20.0,9.3,2645.3109678116543,0.0
2473.5201753404353,20.0,10.0,2473.5201753404353,0.0
2083.7408286006116,20.0,10.4,2083.7408286006116,0.0
0.0,20.97075941098457,12.0,0.0,0.0
0.0,21.75781894191178,13.0,0.0,0.0
0.0,23.963170552146366,16.2,0.0,0.0
0.0,25.120762742135234,15.0,0.0,0.0
0.0,25.726486122143005,15.0,0.0,0.0
-119.56939849371551,25.999999999999986,17.6,0.0,119.56939849371551
0.0,22.44526981262524,15.0,0.0,0.0
2648.2794536166366,20.0,15.0,2648.2794536166366,0.0
413.64167540536096,19.99999999999999,16.0,413.64167540536096,0.0
1738.8246194744634,20.000000000000014,14.0,1738.8246194744634,0.0
1374.7971568281314,19.999999999999993,15.0,1374.7971568281314,0.0
1186.0372385889827,20.000000000000007,15.8,1186.0372385889827,0.0
2057.242898417763,19.999999999999986,13.0,2057.242898417763,0.0
2272.588314108788,19.999999999999993,12.0,2272.588314108788,0.0
1488.7924095209335,19.999999999999993,14.8,1488.7924095209335,0.0
2062.776056210075,20.000000000000007,13.0,2062.776056210075,0.0
2019.0922857911319,19.999999999999993,13.0,2019.0922857911319,0.0
1962.5954125708165,20.0,13.2,1962.5954125708165,0.0
2306.4304041615183,20.0,12.0,2306.4304041615183,0.0
2277.3078905488906,19.999999999999996,12.0,2277.3078905488906,0.0
1981.5590545840066,19.999999999999993,12.6,1981.5590545840066,0.0
