Q_HC,T_op,T_ext,Q_H,Q_C
6203.988424611505,20.000000000000007,9.2,6203.988424611505,0.0
5473.004946731799,20.000000000000004,9.4,5473.004946731799,0.0
5278.276697349312,20.0,9.8,5278.276697349312,0.0
5195.141209120711,20.000000000000007,10.0,5195.141209120711,0.0
5153.5734650064,20.0,10.1,5153.5734650064,0.0
5260.423347339404,20.000000000000004,9.9,5260.423347339404,0.0
5119.923242251838,19.999999999999996,9.6,5119.923242251838,0.0
5172.001825689052,20.0,9.3,5172.001825689052,0.0
4835.18247635822,20.0,10.0,4835.18247635822,0.0
4308.036817096558,20.0,10.4,4308.036817096558,0.0
861.09745133863,20.000000000000004,12.0,861.09745133863,0.0
53.50594130522316,20.000000000000007,13.0,53.50594130522316,0.0
0.0,22.173695301035846,16.2,0.0,0.0
0.0,22.63510334890032,15.0,0.0,0.0
0.0,22.598314373496006,15.0,0.0,0.0
0.0,23.000663749862504,17.6,0.0,0.0
544.8343088494503,19.999999999999993,15.0,544.8343088494503,0.0
4603.346043268751,20.0,15.0,4603.346043268751,0.0
1533.7828646970313,20.0,16.0,1533.7828646970313,0.0
3375.2597735004233,20.0,14.0,3375.2597735004233,0.0
2731.883873514294,20.000000000000004,15.0,2731.883873514294,0.0
2384.6513580077885,20.0,15.8,2384.6513580077885,0.0
3919.246405374444,20.000000000000007,13.0,3919.246405374444,0.0
4297.759002712176,20.0,12.0,4297.759002712176,0.0
2851.2510191743013,20.0,14.8,2851.2510191743013,0.0
3900.6800974828056,20.0,13.0,3900.6800974828056,0.0
3815.3082787069957,20.0,13.0,3815.3082787069957,0.0
3713.201275194873,20.000000000000004,13.2,3713.201275194873,0.0
4335.329053909355,20.0,12.0,4335.329053909355,0.0
4278.414508058818,20.0,12.0,4278.414508058818,0.0
3816.9815541822054,19.999999999999996,12.6,3816.9815541822054,0.0
4519.514309107489,19.999999999999996,11.0,4519.514309107489,0.0
4448.297368543793,19.999999999999996,11.0,4448.297368543793,0.0
3741.5744073575,20.0,12.2,3741.5744073575,0.0
3759.465313781463,20.0,11.0,3759.465313781463,0.0
2956.441266889768,20.0,11.0,2956.441266889768,0.0
1769.34864683752,20.0,12.6,1769.34864683752,0.0
1859.2869151565737,20.0,11.0,1859.2869151565737,0.0
1429.7245053663628,20.0,11.0,1429.7245053663628,0.0
672.7143438642086,19.999999999999996,13.0,672.7143438642086,0.0
1254.2579108813823,20.0,13.0,1254.2579108813823,0.0
3107.9331558416516,20.0,13.0,3107.9331558416516,0.0
2890.4316572114885,20.000000000000004,13.6,2890.4316572114885,0.0
4738.455152725822,20.0,11.0,4738.455152725822,0.0
