timestamp,hp_electric_kWh,pv_generation_kWh,net_load_kWh,self_consumption_kWh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh
2009-01-01T00:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T01:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T02:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T03:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T04:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T05:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T06:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T07:00:00,0.38089343856079244,0.0,0.38089343856079244,0.0,0.38089343856079244,0.0,0.0,0.0,0.0
2009-01-01T08:00:00,0.38089343856079244,0.010402807096510418,0.370490631464282,0.010402807096510418,0.370490631464282,0.0,0.0,0.0,0.0
2009-01-01T09:00:00,0.38089343856079244,0.7153870879056498,-0.3344936493448573,0.38089343856079244,0.0,0.3344936493448573,0.0,0.0,0.0
2009-01-01T10:00:00,0.38089343856079244,1.1796524552322123,-0.7987590166714198,0.38089343856079244,0.0,0.7987590166714198,0.0,0.0,0.0
2009-01-01T11:00:00,0.38089343856079244,1.431117830873061,-1.0502243923122685,0.38089343856079244,0.0,1.0502243923122685,0.0,0.0,0.0
2009-01-01T12:00:00,0.38089343856079244,1.5116211459254147,-1.1307277073646222,0.38089343856079244,0.0,1.1307277073646222,0.0,0.0,0.0
2009-01-01T13:00:00,0.38089343856079244,1.431117830873061,-1.0502243923122685,0.38089343856079244,0.0,1.0502243923122685,0.0,0.0,0.0
2009-01-01T14:00:00,0.38089343856079244,1.1796524552322123,-0.7987590166714198,0.38089343856079244,0.0,0.7987590166714198,0.0,0.0,0.0
2009-01-01T15:00:00,0.38089343856079244,0.7153870879056498,-0.3344936493448573,0.38089343856079244,0.0,0.3344936493448573,0.0,0.0,0.0
