timestamp,Q_h(kWh),T_op(°C),T_ext(°C),ΦH_em_eff(kW),θH_em_flow(°C),θH_em_ret(°C),V_H_em_eff(m3/h),θH_em_flw_min_req(°C),θH_nod_out(°C),θH_cr_flw(°C),θH_cr_ret(°C),V_H_cr(m3/h),θH_dis_flw(°C),θH_dis_ret(°C),βH_em(-),Q_w_dis_i_ls(kWh),Q_w_dis_i_aux(kWh),Q_w_dis_i_ls_rbl_H(kWh),QH_dis_i_req(kWh),QH_dis_i_in(kWh),V_H_dis(m3/h),max_output_g1(kWh),QH_gen_out(kWh),θX_gen_cr_flw(°C),θX_gen_cr_ret(°C),V_H_gen(m3/h),efficiency_gen(%),EHW_gen_in(kWh),EHW_gen_aux(kWh),QW_gen_i_ls_rbl_H(kWh),QW_gen_out(kWh),QHW_gen_out(kWh),EH_gen_in(kWh),EWH_gen_in(kWh)
2009-12-01 00:00:00,0.0,19.848985136456015,9.2,0.0,19.848985136456015,19.848985136456015,1.3793103448275863,21.848985136456015,32.44615384615385,32.44615384615385,19.848985136456015,0.0,19.848985136456015,19.848985136456015,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.848985136456015,19.848985136456015,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01 01:00:00,0.0,19.764079410749886,9.4,0.0,19.764079410749886,19.764079410749886,1.3793103448275863,21.764079410749886,32.315384615384616,32.315384615384616,19.764079410749886,0.0,19.764079410749886,19.764079410749886,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.764079410749886,19.764079410749886,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01 02:00:00,0.0,19.68145880839442,9.8,0.0,19.68145880839442,19.68145880839442,1.3793103448275863,21.68145880839442,32.05384615384615,32.05384615384615,19.68145880839442,0.0,19.68145880839442,19.68145880839442,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.68145880839442,19.68145880839442,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01 03:00:00,0.0,19.598827282246695,10.0,0.0,19.598827282246695,19.598827282246695,1.3793103448275863,21.598827282246695,31.923076923076923,31.923076923076923,19.598827282246695,0.0,19.598827282246695,19.598827282246695,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.598827282246695,19.598827282246695,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01 04:00:00,0.0,19.516977390066735,10.1,0.0,19.516977390066735,19.516977390066735,1.3793103448275863,21.516977390066735,31.857692307692307,31.857692307692307,19.516977390066735,0.0,19.516977390066735,19.516977390066735,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.516977390066735,19.516977390066735,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01 05:00:00,2.103853474671841,20.0,9.9,2.337614971857601,25.63222497281097,24.17121561539997,1.3793103448275863,27.63222497281097,31.98846153846154,31.98846153846154,24.17121561539997,0.2577871209887259,25.63222497281097,24.17121561539997,0.2922018714822001,0.23528257411706255,0.024,0.2117543167053563,2.337614971857601,2.3371432292693073,1.3790319929860881,27.0,2.3371432292693073,40.79545454545455,24.17121561539997,1.1637931034482758,107.91439219230001,2.1657382132168177,0.0,0.0,0.0,2.3371432292693073,2.1657382132168177,0.0
2009-12-01 06:00:00,2.0934092561977597,19.999999999999996,9.6,2.3260102846641777,25.606471919310035,24.152715491394925,1.3793103448275863,27.606471919310035,32.184615384615384,32.184615384615384,24.152715491394925,0.24965217526869818,25.606471919310035,24.152715491394925,0.2907512855830222,0.23422049785691923,0.024,0.2107984480712273,2.3260102846641777,2.3254323344498697,1.3789676237679918,27.0,2.3254323344498697,41.13636363636364,24.152715491394925,1.163793103448276,107.92364225430254,2.1547014962397295,0.0,0.0,0.0,2.3254323344498697,2.1547014962397295,0.0
2009-12-01 07:00:00,2.2379552510026057,20.000000000000004,9.3,2.486616945558451,25.962020583669748,24.407884992695713,1.3793103448275863,27.962020583669748,32.38076923076923,32.38076923076923,24.407884992695713,0.2688657246092389,25.962020583669748,24.407884992695713,0.31082711819480635,0.2488777338327709,0.024,0.22398996044949382,2.486616945558451,2.487504718941728,1.3798027869842269,27.0,2.487504718941728,41.47727272727273,24.40788499269571,1.1637931034482758,107.79605750365215,2.307602686543013,0.0,0.0,0.0,2.487504718941728,2.307602686543013,0.0
2009-12-01 08:00:00,2.291405476415238,20.0,10.0,2.54600608490582,26.09303567635947,24.501781873293332,1.3793103448275863,28.09303567635947,31.923076923076923,31.923076923076923,24.501781873293332,0.29574795464834197,26.09303567635947,24.501781873293332,0.3182507606132275,0.25427562119166724,0.024,0.2288480590725005,2.54600608490582,2.5474336470249868,1.380083733080868,27.0,2.5474336470249868,40.68181818181818,24.50178187329333,1.163793103448276,107.74910906335333,2.364227109782569,0.0,0.0,0.0,2.5474336470249868,2.364227109782569,0.0
2009-12-01 09:00:00,2.45440837456065,20.0,10.4,2.7271204161785,26.49113552258802,24.786685262476457,1.3793103448275863,28.49113552258802,31.661538461538463,31.661538461538463,24.786685262476457,0.34196597482790037,26.49113552258802,24.786685262476457,0.3408900520223125,0.27066769884154745,0.024,0.24360092895739272,2.7271204161785,2.7301871860626545,1.380861441508658,27.0,2.7301871860626545,40.22727272727273,24.786685262476453,1.1637931034482762,107.60665736876177,2.5371917061845544,0.0,0.0,0.0,2.7301871860626545,2.5371917061845544,0.0
2009-12-01 10:00:00,2.2633416555827823,20.0,12.0,2.514824061758647,26.024276833543226,24.452511794944073,1.3793103448275863,28.024276833543226,30.615384615384617,30.615384615384617,24.452511794944073,0.35177616682071516,26.024276833543226,24.452511794944073,0.3143530077198309,0.25144292708369514,0.024,0.22629863437532563,2.514824061758647,2.5159683544670166,1.3799379572296497,27.0,2.5159683544670166,38.40909090909091,24.45251179494407,1.163793103448276,107.77374410252797,2.3344909981725332,0.0,0.0,0.0,2.5159683544670166,2.3344909981725332,0.0
2009-12-01 11:00:00,2.1312590940513667,20.0,13.0,2.368065660057074,25.699753630260616,24.219712592724946,1.3793103448275863,27.699753630260616,29.96153846153846,29.96153846153846,24.219712592724946,0.3555377610683526,25.699753630260616,24.219712592724946,0.29600820750713425,0.2380671893516535,0.024,0.21426047041648816,2.368065660057074,2.367872378992239,1.3791977657818777,27.0,2.367872378992239,37.27272727272727,24.219712592724946,1.163793103448276,107.89014370363753,2.1947068543133343,0.0,0.0,0.0,2.367872378992239,2.1947068543133343,0.0
2009-12-01 12:00:00,1.7073758676017718,20.0,16.2,1.8970842973353021,24.647050223427474,23.46137253759291,1.3793103448275863,26.647050223427474,28.0,28.0,23.46137253759291,0.3603330547062555,24.647050223427474,23.46137253759291,0.23713553716691277,0.19460214626448924,0.024,0.17514193163804032,1.8970842973353021,1.892544511961751,1.3760096096215502,27.0,1.892544511961751,35.0,23.461372537592908,1.1637931034482758,108.26931373120354,1.7479971441033657,0.0,0.0,0.0,1.892544511961751,1.747997144103366,0.0
2009-12-01 13:00:00,1.7318425848996537,20.0,15.0,1.924269538777393,24.708326750204957,23.50565828846909,1.3793103448275863,26.708326750204957,28.653846153846153,28.653846153846153,23.50565828846909,0.32222076855943727,24.708326750204957,23.50565828846909,0.24053369234717412,0.19713564092817712,0.024,0.1774220768353594,1.924269538777393,1.9199831028702108,1.3762378410696314,27.0,1.9199831028702108,35.0,23.505658288469085,1.1637931034482758,108.24717085576546,1.7737028022917132,0.0,0.0,0.0,1.9199831028702108,1.7737028022917132,0.0
2009-12-01 14:00:00,1.6599110524627632,20.0,15.0,1.8443456138475147,24.527978111062314,23.375262102407614,1.3793103448275863,26.527978111062314,28.653846153846153,28.653846153846153,23.375262102407614,0.30120825961888187,24.527978111062314,23.375262102407614,0.23054320173093934,0.18967776512327827,0.024,0.17070998861095046,1.8443456138475147,1.8393133903598424,1.3755469515340928,27.0,1.8393133903598424,35.0,23.37526210240761,1.163793103448276,108.31236894879619,1.698156367745371,0.0,0.0,0.0,1.8393133903598424,1.698156367745371,0.0
2009-12-01 15:00:00,1.3453313515190954,20.0,17.6,1.494812612798995,23.731620819139476,22.797362936140107,1.3793103448275863,25.731620819139476,28.0,28.0,22.797362936140107,0.24768815255425577,23.731620819139476,22.797362936140107,0.18685157659987436,0.15669561012671,0.024,0.141026049114039,1.494812612798995,1.486482173811666,1.3716235882577077,27.0,1.486482173811666,35.0,22.797362936140114,1.163793103448276,108.60131853192995,1.3687514975931203,0.0,0.0,0.0,1.486482173811666,1.3687514975931203,0.0
2009-12-01 16:00:00,1.5867305956895006,20.0,15.0,1.7630339952105563,24.343868389886588,23.241972142879987,1.3793103448275863,26.343868389886588,28.653846153846153,28.653846153846153,23.241972142879987,0.2808374491614519,24.343868389886588,23.241972142879987,0.22037924940131953,0.1820601727863978,0.024,0.16385415550775803,1.7630339952105563,1.757240012489196,1.3747774201494236,27.0,1.757240012489196,35.0,23.241972142879987,1.163793103448276,108.37901392856,1.621384019647487,0.0,0.0,0.0,1.757240012489196,1.621384019647487,0.0
2009-12-01 17:00:00,1.6441200156375044,20.0,15.0,1.826800017375005,24.488305298053557,23.34655528719418,1.3793103448275863,26.488305298053557,28.653846153846153,28.653846153846153,23.34655528719418,0.296729092253202,24.488305298053557,23.34655528719418,0.22835000217187562,0.18803665404594574,0.024,0.16923298864135117,1.826800017375005,1.8216036827795996,1.3753868950824293,27.0,1.8216036827795996,35.0,23.346555287194185,1.1637931034482758,108.32672235640291,1.6815829401598517,0.0,0.0,0.0,1.8216036827795996,1.6815829401598517,0.0
2009-12-01 18:00:00,1.518219574308842,20.0,16.0,1.6869106381209356,24.17090229547432,23.116583146648736,1.3793103448275863,26.17090229547432,28.0,28.0,23.116583146648736,0.2977901236768209,24.17090229547432,23.116583146648736,0.21086382976511694,0.17489965061095336,0.024,0.157409685549858,1.6869106381209356,1.6804006031820307,1.3739873844208503,27.0,1.6804006031820307,35.0,23.11658314664874,1.1637931034482758,108.44170842667563,1.5495888321588525,0.0,0.0,0.0,1.6804006031820307,1.5495888321588525,0.0
2009-12-01 19:00:00,1.723377233415994,20.0,14.0,1.9148635926844377,24.687133122393565,23.490343376965793,1.3793103448275863,26.687133122393565,29.307692307692307,29.307692307692307,23.490343376965793,0.28376232818579517,24.687133122393565,23.490343376965793,0.23935794908555472,0.1962594359846246,0.024,0.17663349238616213,1.9148635926844377,1.9104895362829002,1.3761596341103606,27.0,1.9104895362829002,36.13636363636363,23.49034337696579,1.1637931034482758,108.2548283115171,1.7648076913347663,0.0,0.0,0.0,1.9104895362829002,1.7648076913347663,0.0
2009-12-01 20:00:00,1.65915151296787,20.0,15.0,1.843501681075411,24.526070551395865,23.373882000723736,1.3793103448275863,26.526070551395865,28.653846153846153,28.653846153846153,23.373882000723736,0.3009917380204472,24.526070551395865,23.373882000723736,0.23043771013442638,0.18959886125087042,0.024,0.17063897512578335,1.843501681075411,1.838461567200498,1.375539325100219,27.0,1.838461567200498,35.0,23.373882000723736,1.1637931034482758,108.31305899963813,1.6973591034915192,0.0,0.0,0.0,1.838461567200498,1.6973591034915192,0.0
2009-12-01 21:00:00,1.6117806449859575,19.999999999999993,15.8,1.7908673833177307,24.406963509285728,23.287671394712145,1.3793103448275863,26.406963509285728,28.130769230769232,28.130769230769232,23.287671394712145,0.31877348853480547,24.406963509285728,23.287671394712145,0.22385842291471633,0.1846712376959493,0.024,0.16620411392635437,1.7908673833177307,1.7853345070873254,1.3750489721026489,27.0,1.7853345070873254,35.0,23.28767139471214,1.163793103448276,108.35616430264393,1.6476538446864926,0.0,0.0,0.0,1.7853345070873254,1.6476538446864926,0.0
2009-12-01 22:00:00,1.9504681192789468,20.0,13.0,2.16718679919883,25.25297889639823,23.89848714689896,1.3793103448275863,27.25297889639823,29.96153846153846,29.96153846153846,23.89848714689896,0.3081393155220296,25.25297889639823,23.89848714689896,0.27089834989985373,0.21963518503913257,0.024,0.19767166653521928,2.16718679919883,2.1651503177027434,1.3780142221326541,27.0,2.1651503177027434,37.27272727272727,23.89848714689895,1.163793103448276,108.05075642655052,2.003827080261621,0.0,0.0,0.0,2.1651503177027434,2.003827080261621,0.0
2009-12-01 23:00:00,0.0,19.378983460240306,12.0,0.0,19.378983460240306,19.378983460240306,1.3793103448275863,21.378983460240306,30.615384615384617,30.615384615384617,19.378983460240306,0.0,19.378983460240306,19.378983460240306,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.378983460240306,19.378983460240306,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 00:00:00,0.0,19.253944283480816,14.8,0.0,19.253944283480816,19.253944283480816,1.3793103448275863,21.253944283480816,28.784615384615385,28.784615384615385,19.253944283480816,0.0,19.253944283480816,19.253944283480816,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.253944283480816,19.253944283480816,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 01:00:00,0.0,19.156803987526132,13.0,0.0,19.156803987526132,19.156803987526132,1.3793103448275863,21.156803987526132,29.96153846153846,29.96153846153846,19.156803987526132,0.0,19.156803987526132,19.156803987526132,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.156803987526132,19.156803987526132,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 02:00:00,0.0,19.098178406450742,13.0,0.0,19.098178406450742,19.098178406450742,1.3793103448275863,21.098178406450742,29.96153846153846,29.96153846153846,19.098178406450742,0.0,19.098178406450742,19.098178406450742,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.098178406450742,19.098178406450742,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 03:00:00,0.0,19.049610051528926,13.2,0.0,19.049610051528926,19.049610051528926,1.3793103448275863,21.049610051528926,29.83076923076923,29.83076923076923,19.049610051528926,0.0,19.049610051528926,19.049610051528926,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,19.049610051528926,19.049610051528926,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 04:00:00,0.0,18.976151311364248,12.0,0.0,18.976151311364248,18.976151311364248,1.3793103448275863,20.976151311364248,30.615384615384617,30.615384615384617,18.976151311364248,0.0,18.976151311364248,18.976151311364248,0.0,0.0,0.024,0.0,0.0,-0.024,0.0,27.0,0.0,18.976151311364248,18.976151311364248,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02 05:00:00,3.3206084698775054,20.000000000000004,12.0,3.6895649665305617,28.575183487260283,26.26920538317868,1.3793103448275863,30.575183487260283,30.615384615384617,30.615384615384617,26.26920538317868,0.7318288740456035,28.575183487260283,26.26920538317868,0.4611956208163202,0.3562653328905349,0.024,0.32063879960148145,3.6895649665305617,3.7011914998196147,1.3836568186762763,27.0,3.7011914998196147,38.40909090909091,26.269205383178686,1.163793103448276,106.86539730841065,3.463414344624646,0.0,0.0,0.0,3.7011914998196147,3.463414344624646,0.0
