,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-27 09:00:00,8314.639371315468,20.000000000000007,3.8,8314.639371315468,0.0
2009-01-27 10:00:00,7902.0291971033175,20.0,6.5,7902.0291971033175,0.0
2009-01-27 11:00:00,7474.498628549476,20.0,9.1,7474.498628549476,0.0
2009-01-27 12:00:00,7011.937596096965,20.0,11.8,7011.937596096965,0.0
2009-01-27 13:00:00,6676.720616460463,19.999999999999996,12.7,6676.720616460463,0.0
2009-01-27 14:00:00,6348.7831954726325,20.0,13.7,6348.7831954726325,0.0
2009-01-27 15:00:00,6067.5198731865685,20.000000000000004,14.6,6067.5198731865685,0.0
2009-01-27 16:00:00,5916.879513245866,20.0,14.1,5916.879513245866,0.0
2009-01-27 17:00:00,5885.847580050774,20.0,13.7,5885.847580050774,0.0
2009-01-27 18:00:00,5859.962044939327,20.000000000000007,13.2,5859.962044939327,0.0
2009-01-27 19:00:00,5832.016022800387,20.0,12.1,5832.016022800387,0.0
2009-01-27 20:00:00,5906.442973058282,20.0,11.1,5906.442973058282,0.0
2009-01-27 21:00:00,6005.657402048148,20.0,10.0,6005.657402048148,0.0
2009-01-27 22:00:00,6021.134969607245,20.0,9.7,6021.134969607245,0.0
2009-01-27 23:00:00,0.0,17.94696837722249,9.3,0.0,0.0
2009-01-28 00:00:00,0.0,17.444411453306362,9.0,0.0,0.0
2009-01-28 01:00:00,0.0,17.295789226337128,9.9,0.0,0.0
2009-01-28 02:00:00,0.0,17.22466178972752,10.7,0.0,0.0
2009-01-28 03:00:00,0.0,17.178274454537828,11.6,0.0,0.0
2009-01-28 04:00:00,0.0,17.12939845822231,11.8,0.0,0.0
2009-01-28 05:00:00,8129.861356455113,20.0,12.0,8129.861356455113,0.0
2009-01-28 06:00:00,6534.275355157589,20.0,12.2,6534.275355157589,0.0
2009-01-28 07:00:00,6384.505326237921,20.0,12.7,6384.505326237921,0.0
2009-01-28 08:00:00,6267.296966028291,20.0,13.1,6267.296966028291,0.0
2009-01-28 09:00:00,6229.9902382859245,20.0,13.6,6229.9902382859245,0.0
2009-01-28 10:00:00,6091.5640512311575,20.0,13.9,6091.5640512311575,0.0
2009-01-28 11:00:00,5892.15705869705,20.0,14.3,5892.15705869705,0.0
2009-01-28 12:00:00,5706.21557474502,20.000000000000004,14.6,5706.21557474502,0.0
2009-01-28 13:00:00,5540.396560280726,20.0,14.5,5540.396560280726,0.0
2009-01-28 14:00:00,5411.715104959053,19.999999999999996,14.3,5411.715104959053,0.0
2009-01-28 15:00:00,5304.654176757654,19.999999999999996,14.2,5304.654176757654,0.0
2009-01-28 16:00:00,5158.028598832746,20.0,14.1,5158.028598832746,0.0
2009-01-28 17:00:00,5078.416669811204,19.999999999999996,14.1,5078.416669811204,0.0
2009-01-28 18:00:00,5023.928139995992,20.0,14.0,5023.928139995992,0.0
2009-01-28 19:00:00,4942.116798739252,20.0,13.8,4942.116798739252,0.0
2009-01-28 20:00:00,4928.546247797707,20.0,13.6,4928.546247797707,0.0
2009-01-28 21:00:00,4917.221158541254,20.0,13.4,4917.221158541254,0.0
2009-01-28 22:00:00,4866.008526338184,20.0,13.5,4866.008526338184,0.0
2009-01-28 23:00:00,0.0,18.321704583104435,13.7,0.0,0.0
2009-01-29 00:00:00,0.0,17.930204687710365,13.8,0.0,0.0
2009-01-29 01:00:00,0.0,17.807005988804278,13.5,0.0,0.0
2009-01-29 02:00:00,0.0,17.737497703192044,13.1,0.0,0.0
2009-01-29 03:00:00,0.0,17.679592902141103,12.8,0.0,0.0
2009-01-29 04:00:00,0.0,17.620726149434375,12.4,0.0,0.0
2009-01-29 05:00:00,6883.187939050751,19.999999999999993,12.0,6883.187939050751,0.0
2009-01-29 06:00:00,5666.4371215582805,20.0,11.6,5666.4371215582805,0.0
2009-01-29 07:00:00,5642.100443480307,20.0,11.4,5642.100443480307,0.0
2009-01-29 08:00:00,5647.1767759505055,20.0,11.2,5647.1767759505055,0.0
2009-01-29 09:00:00,5750.132369427841,20.0,11.0,5750.132369427841,0.0
2009-01-29 10:00:00,5608.349251083062,20.0,11.7,5608.349251083062,0.0
2009-01-29 11:00:00,5402.2318100265975,19.999999999999993,12.3,5402.2318100265975,0.0
2009-01-29 12:00:00,5183.372049366032,20.0,13.0,5183.372049366032,0.0
2009-01-29 13:00:00,4926.319267715891,20.0,13.7,4926.319267715891,0.0
2009-01-29 14:00:00,4673.913129251336,19.999999999999996,14.5,4673.913129251336,0.0
2009-01-29 15:00:00,4467.739009301483,20.0,15.2,4467.739009301483,0.0
2009-01-29 16:00:00,4335.324098173946,20.0,14.9,4335.324098173946,0.0
2009-01-29 17:00:00,4323.231331347286,20.000000000000004,14.5,4323.231331347286,0.0
2009-01-29 18:00:00,4322.794875464284,20.0,14.2,4322.794875464284,0.0
2009-01-29 19:00:00,4323.76031712663,20.0,13.5,4323.76031712663,0.0
2009-01-29 20:00:00,4406.884865754661,20.0,12.7,4406.884865754661,0.0
2009-01-29 21:00:00,4489.154666411142,20.0,12.0,4489.154666411142,0.0
2009-01-29 22:00:00,4526.527394789952,20.0,11.7,4526.527394789952,0.0
2009-01-29 23:00:00,0.0,18.461502183765347,11.3,0.0,0.0
2009-01-30 00:00:00,0.0,18.074680834063663,11.0,0.0,0.0
2009-01-30 01:00:00,0.0,17.93335381083618,10.7,0.0,0.0
2009-01-30 02:00:00,0.0,17.84065551786904,10.3,0.0,0.0
2009-01-30 03:00:00,0.0,17.758834732865793,10.0,0.0,0.0
2009-01-30 04:00:00,0.0,17.66804481061782,9.2,0.0,0.0
2009-01-30 05:00:00,7068.422234809717,20.000000000000004,8.4,7068.422234809717,0.0
2009-01-30 06:00:00,5983.179940532013,19.999999999999996,7.6,5983.179940532013,0.0
2009-01-30 07:00:00,5907.721551661921,20.0,8.4,5907.721551661921,0.0
2009-01-30 08:00:00,5848.783642844659,20.0,9.2,5848.783642844659,0.0
2009-01-30 09:00:00,5868.2546469363815,20.000000000000004,10.0,5868.2546469363815,0.0
2009-01-30 10:00:00,5752.676211343106,20.000000000000004,10.2,5752.676211343106,0.0
2009-01-30 11:00:00,5627.335819223018,20.000000000000004,10.4,5627.335819223018,0.0
2009-01-30 12:00:00,5509.992858974686,20.000000000000004,10.6,5509.992858974686,0.0
2009-01-30 13:00:00,5323.736000886647,20.0,11.2,5323.736000886647,0.0
2009-01-30 14:00:00,5183.369203448899,20.000000000000007,11.8,5183.369203448899,0.0
2009-01-30 15:00:00,5094.663999720654,20.000000000000004,12.4,5094.663999720654,0.0
2009-01-30 16:00:00,5008.032760722328,20.0,12.3,5008.032760722328,0.0
2009-01-30 17:00:00,4981.981508631525,20.0,12.1,4981.981508631525,0.0
2009-01-30 18:00:00,4981.399402825927,19.999999999999996,12.0,4981.399402825927,0.0
2009-01-30 19:00:00,5018.513856945017,20.000000000000004,11.1,5018.513856945017,0.0
2009-01-30 20:00:00,5139.730277846705,19.999999999999996,10.1,5139.730277846705,0.0
2009-01-30 21:00:00,5262.374958036607,20.0,9.2,5262.374958036607,0.0
2009-01-30 22:00:00,5319.723256855113,20.0,8.9,5319.723256855113,0.0
2009-01-30 23:00:00,0.0,18.215997994663006,8.5,0.0,0.0
2009-01-31 00:00:00,0.0,17.76333734626565,8.2,0.0,0.0
2009-01-31 01:00:00,0.0,17.594112688707916,7.9,0.0,0.0
2009-01-31 02:00:00,0.0,17.471941436431315,7.7,0.0,0.0
2009-01-31 03:00:00,0.0,17.370375580702287,7.4,0.0,0.0
2009-01-31 04:00:00,0.0,17.266448709266747,6.8,0.0,0.0
2009-01-31 05:00:00,7275.522795299118,20.0,6.2,7275.522795299118,0.0
2009-01-31 06:00:00,5821.6254498385115,19.999999999999996,5.6,5821.6254498385115,0.0
2009-01-31 07:00:00,6828.448127254396,20.0,6.0,6828.448127254396,0.0
2009-01-31 08:00:00,6816.434497099492,20.0,6.4,6816.434497099492,0.0
2009-01-31 09:00:00,6819.90481232226,19.999999999999996,6.8,6819.90481232226,0.0
2009-01-31 10:00:00,6751.062727376651,20.0,7.3,6751.062727376651,0.0
2009-01-31 11:00:00,6638.25790858923,20.0,7.7,6638.25790858923,0.0
2009-01-31 12:00:00,6511.918253694605,20.0,8.2,6511.918253694605,0.0
2009-01-31 13:00:00,6382.933875408253,20.0,8.7,6382.933875408253,0.0
2009-01-31 14:00:00,6275.745742734309,20.0,9.1,6275.745742734309,0.0
2009-01-31 15:00:00,6185.7487372347405,20.0,9.6,6185.7487372347405,0.0
2009-01-31 16:00:00,6140.394397509309,20.0,9.6,6140.394397509309,0.0
2009-01-31 17:00:00,6091.125978389232,20.0,9.6,6091.125978389232,0.0
2009-01-31 18:00:00,6078.274754148865,20.0,9.6,6078.274754148865,0.0
2009-01-31 19:00:00,6142.096311371063,19.999999999999996,8.9,6142.096311371063,0.0
2009-01-31 20:00:00,6237.0633044328315,20.0,8.1,6237.0633044328315,0.0
2009-01-31 21:00:00,5377.390345418188,20.0,8.0,5377.390345418188,0.0
2009-01-31 22:00:00,5394.54223706938,20.0,7.8,5394.54223706938,0.0
2009-01-31 23:00:00,0.0,17.888983647058886,7.9,0.0,0.0
2009-02-01 00:00:00,0.0,17.37792553985787,8.1,0.0,0.0
2009-02-01 01:00:00,0.0,17.214019672596987,8.5,0.0,0.0
2009-02-01 02:00:00,0.0,17.11264491994401,8.9,0.0,0.0
2009-02-01 03:00:00,0.0,17.039000188567282,9.2,0.0,0.0
2009-02-01 04:00:00,76.35932274898697,16.999999999999996,9.3,76.35932274898697,0.0
2009-02-01 05:00:00,7927.63123920642,19.999999999999996,9.1,7927.63123920642,0.0
2009-02-01 06:00:00,6245.776697728535,20.0,8.7,6245.776697728535,0.0
2009-02-01 07:00:00,7084.583378317164,20.0,8.4,7084.583378317164,0.0
2009-02-01 08:00:00,7102.682648727311,20.0,8.0,7102.682648727311,0.0
2009-02-01 09:00:00,6921.530640967409,20.000000000000004,9.6,6921.530640967409,0.0
2009-02-01 10:00:00,6897.0732407349315,19.999999999999996,9.0,6897.0732407349315,0.0
2009-02-01 11:00:00,6654.273382489117,20.0,10.0,6654.273382489117,0.0
2009-02-01 12:00:00,6271.637550143652,20.000000000000007,12.2,6271.637550143652,0.0
2009-02-01 13:00:00,6122.93641759467,20.000000000000007,12.0,6122.93641759467,0.0
2009-02-01 14:00:00,5956.2691253168205,20.0,12.0,5956.2691253168205,0.0
2009-02-01 15:00:00,5688.494093846605,20.0,13.2,5688.494093846605,0.0
2009-02-01 16:00:00,5696.772055919491,20.0,12.0,5696.772055919491,0.0
2009-02-01 17:00:00,5619.066746505767,20.0,12.0,5619.066746505767,0.0
2009-02-01 18:00:00,5618.543003692324,19.999999999999996,11.6,5618.543003692324,0.0
2009-02-01 19:00:00,5645.206217300326,20.0,11.0,5645.206217300326,0.0
2009-02-01 20:00:00,5632.154594940273,20.0,11.0,5632.154594940273,0.0
2009-02-01 21:00:00,4936.200743721556,20.0,10.8,4936.200743721556,0.0
2009-02-01 22:00:00,5062.470412511571,19.999999999999996,8.0,5062.470412511571,0.0
2009-02-01 23:00:00,0.0,17.994690458190618,7.0,0.0,0.0
2009-02-02 00:00:00,0.0,17.494666538626703,7.0,0.0,0.0
2009-02-02 01:00:00,0.0,17.315323641394485,7.0,0.0,0.0
2009-02-02 02:00:00,0.0,17.204704812904133,7.0,0.0,0.0
2009-02-02 03:00:00,0.0,17.105758510049448,6.8,0.0,0.0
2009-02-02 04:00:00,0.0,17.017739830808136,7.0,0.0,0.0
2009-02-02 05:00:00,8945.773035579075,20.000000000000004,6.0,8945.773035579075,0.0
2009-02-02 06:00:00,7391.553721419378,20.0,6.0,7391.553721419378,0.0
2009-02-02 07:00:00,7382.734374902972,20.000000000000004,6.0,7382.734374902972,0.0
2009-02-02 08:00:00,7397.943356230456,19.999999999999996,6.0,7397.943356230456,0.0
2009-02-02 09:00:00,7526.620094994818,20.0,5.8,7526.620094994818,0.0
2009-02-02 10:00:00,7404.244411591446,19.999999999999993,6.0,7404.244411591446,0.0
2009-02-02 11:00:00,7225.056904376639,20.0,7.0,7225.056904376639,0.0
2009-02-02 12:00:00,7085.559254722257,20.0,7.8,7085.559254722257,0.0
2009-02-02 13:00:00,6954.874127187139,20.0,7.9,6954.874127187139,0.0
2009-02-02 14:00:00,6835.188914457947,20.0,8.0,6835.188914457947,0.0
2009-02-02 15:00:00,6640.874927700076,20.0,9.0,6640.874927700076,0.0
2009-02-02 16:00:00,6512.395500087929,20.0,9.0,6512.395500087929,0.0
2009-02-02 17:00:00,6352.404172716805,20.0,10.0,6352.404172716805,0.0
2009-02-02 18:00:00,6348.387609491741,20.0,9.8,6348.387609491741,0.0
2009-02-02 19:00:00,6466.294726204516,20.0,8.0,6466.294726204516,0.0
2009-02-02 20:00:00,6589.70393753673,20.0,7.0,6589.70393753673,0.0
2009-02-02 21:00:00,6589.8030265705565,20.0,7.2,6589.8030265705565,0.0
2009-02-02 22:00:00,6626.049209809088,20.0,7.0,6626.049209809088,0.0
2009-02-02 23:00:00,0.0,17.756458062567518,6.0,0.0,0.0
2009-02-03 00:00:00,0.0,17.20311803170496,6.0,0.0,0.0
2009-02-03 01:00:00,0.0,17.009332346293533,6.0,0.0,0.0
2009-02-03 02:00:00,275.46377736809853,17.0,6.0,275.46377736809853,0.0
2009-02-03 03:00:00,443.3107285454568,17.0,6.4,443.3107285454568,0.0
2009-02-03 04:00:00,634.9603661755209,17.0,6.0,634.9603661755209,0.0
2009-02-03 05:00:00,9529.325210711206,20.0,6.0,9529.325210711206,0.0
2009-02-03 06:00:00,7876.393527310327,20.0,6.6,7876.393527310327,0.0
2009-02-03 07:00:00,7905.925432240064,20.0,6.0,7905.925432240064,0.0
2009-02-03 08:00:00,7782.813383630937,20.0,7.0,7782.813383630937,0.0
2009-02-03 09:00:00,7790.229498571271,20.0,7.6,7790.229498571271,0.0
2009-02-03 10:00:00,7680.255057599001,20.000000000000007,8.0,7680.255057599001,0.0
2009-02-03 11:00:00,7323.699337493235,20.0,10.0,7323.699337493235,0.0
2009-02-03 12:00:00,6948.05438302753,19.999999999999996,12.0,6948.05438302753,0.0
2009-02-03 13:00:00,6722.790622253441,20.0,12.0,6722.790622253441,0.0
2009-02-03 14:00:00,6400.162360882118,20.0,13.0,6400.162360882118,0.0
2009-02-03 15:00:00,5903.105269062434,20.0,15.8,5903.105269062434,0.0
2009-02-03 16:00:00,5779.366361337082,20.0,15.0,5779.366361337082,0.0
2009-02-03 17:00:00,5439.604576033081,20.0,17.0,5439.604576033081,0.0
2009-02-03 18:00:00,5589.598314897584,20.0,14.8,5589.598314897584,0.0
2009-02-03 19:00:00,5599.599825337432,20.0,13.0,5599.599825337432,0.0
2009-02-03 20:00:00,5663.522965185528,20.0,12.0,5663.522965185528,0.0
2009-02-03 21:00:00,5604.956640265365,20.0,12.2,5604.956640265365,0.0
2009-02-03 22:00:00,5699.329085485092,20.000000000000004,11.0,5699.329085485092,0.0
2009-02-03 23:00:00,0.0,18.05413403133541,11.0,0.0,0.0
2009-02-04 00:00:00,0.0,17.59410289983507,11.2,0.0,0.0
2009-02-04 01:00:00,0.0,17.44461086714084,11.0,0.0,0.0
2009-02-04 02:00:00,0.0,17.364692288940148,11.0,0.0,0.0
2009-02-04 03:00:00,0.0,17.26728717179096,9.4,0.0,0.0
2009-02-04 04:00:00,0.0,17.163252828757734,8.0,0.0,0.0
2009-02-04 05:00:00,8385.511915584137,20.0,8.0,8385.511915584137,0.0
2009-02-04 06:00:00,6785.273557107969,19.999999999999996,9.0,6785.273557107969,0.0
2009-02-04 07:00:00,7091.647041368417,20.0,6.0,7091.647041368417,0.0
2009-02-04 08:00:00,6997.204220036662,20.0,7.0,6997.204220036662,0.0
2009-02-04 09:00:00,7041.101291336102,20.0,7.6,7041.101291336102,0.0
2009-02-04 10:00:00,6971.966504250433,20.0,8.0,6971.966504250433,0.0
2009-02-04 11:00:00,6665.7924968303905,19.999999999999996,10.0,6665.7924968303905,0.0
2009-02-04 12:00:00,6385.546753445553,20.0,11.6,6385.546753445553,0.0
2009-02-04 13:00:00,6179.917217995378,20.0,12.0,6179.917217995378,0.0
2009-02-04 14:00:00,6026.220458672006,20.0,12.0,6026.220458672006,0.0
2009-02-04 15:00:00,5626.890865494821,19.999999999999993,14.4,5626.890865494821,0.0
2009-02-04 16:00:00,5607.768816183982,20.0,13.0,5607.768816183982,0.0
2009-02-04 17:00:00,5510.902462443819,20.0,13.0,5510.902462443819,0.0
2009-02-04 18:00:00,5387.007509553894,20.0,13.6,5387.007509553894,0.0
2009-02-04 19:00:00,5455.18455140774,20.0,12.0,5455.18455140774,0.0
2009-02-04 20:00:00,5542.407593289771,19.999999999999996,11.0,5542.407593289771,0.0
2009-02-04 21:00:00,5462.371352017562,20.0,11.6,5462.371352017562,0.0
2009-02-04 22:00:00,5506.6599464651845,19.999999999999993,11.0,5506.6599464651845,0.0
2009-02-04 23:00:00,0.0,18.123674430574688,11.0,0.0,0.0
2009-02-05 00:00:00,0.0,17.677813972674947,11.2,0.0,0.0
2009-02-05 01:00:00,0.0,17.530861127025958,11.0,0.0,0.0
2009-02-05 02:00:00,0.0,17.430582414990397,10.0,0.0,0.0
2009-02-05 03:00:00,0.0,17.3562184887085,10.0,0.0,0.0
2009-02-05 04:00:00,0.0,17.28677686705673,10.0,0.0,0.0
2009-02-05 05:00:00,7894.20379186306,20.0,10.0,7894.20379186306,0.0
2009-02-05 06:00:00,6475.477930887612,20.0,9.8,6475.477930887612,0.0
2009-02-05 07:00:00,6521.585141818817,20.000000000000004,9.0,6521.585141818817,0.0
2009-02-05 08:00:00,6511.950043744919,20.0,9.0,6511.950043744919,0.0
2009-02-05 09:00:00,6530.25716770581,20.0,9.6,6530.25716770581,0.0
2009-02-05 10:00:00,6440.847424284031,20.0,10.0,6440.847424284031,0.0
2009-02-05 11:00:00,6115.326652454396,20.0,12.0,6115.326652454396,0.0
2009-02-05 12:00:00,5771.1090040972485,20.0,14.0,5771.1090040972485,0.0
2009-02-05 13:00:00,5715.267443397735,19.999999999999996,13.0,5715.267443397735,0.0
2009-02-05 14:00:00,5576.149908528079,20.0,13.0,5576.149908528079,0.0
2009-02-05 15:00:00,5376.849216374456,20.0,13.8,5376.849216374456,0.0
2009-02-05 16:00:00,5314.138815988452,20.0,13.0,5314.138815988452,0.0
2009-02-05 17:00:00,5223.436537089211,20.0,13.0,5223.436537089211,0.0
2009-02-05 18:00:00,5188.899419126748,19.999999999999996,13.0,5188.899419126748,0.0
2009-02-05 19:00:00,5094.889733630232,20.000000000000004,13.0,5094.889733630232,0.0
2009-02-05 20:00:00,5067.659041505307,20.0,13.0,5067.659041505307,0.0
2009-02-05 21:00:00,5038.763214588373,20.0,13.0,5038.763214588373,0.0
2009-02-05 22:00:00,5115.209273362053,20.0,12.0,5115.209273362053,0.0
2009-02-05 23:00:00,0.0,18.251690206963282,12.0,0.0,0.0
2009-02-06 00:00:00,0.0,17.854300802341413,13.0,0.0,0.0
2009-02-06 01:00:00,0.0,17.71027019410363,12.0,0.0,0.0
2009-02-06 02:00:00,0.0,17.63724469635163,12.0,0.0,0.0
2009-02-06 03:00:00,0.0,17.594807718812845,12.8,0.0,0.0
2009-02-06 04:00:00,0.0,17.53087390613427,12.0,0.0,0.0
2009-02-06 05:00:00,7214.132294307309,19.999999999999993,11.0,7214.132294307309,0.0
2009-02-06 06:00:00,5769.403645913508,19.999999999999996,12.2,5769.403645913508,0.0
2009-02-06 07:00:00,5847.499369193702,19.999999999999993,11.0,5847.499369193702,0.0
2009-02-06 08:00:00,5823.94119144408,20.0,11.0,5823.94119144408,0.0
2009-02-06 09:00:00,5830.470283177295,20.0,11.6,5830.470283177295,0.0
2009-02-06 10:00:00,5729.180441155551,20.0,12.0,5729.180441155551,0.0
2009-02-06 11:00:00,5506.7687857904075,20.0,13.0,5506.7687857904075,0.0
2009-02-06 12:00:00,5186.337220276232,20.0,14.8,5186.337220276232,0.0
2009-02-06 13:00:00,5187.457300782933,20.000000000000007,13.0,5187.457300782933,0.0
2009-02-06 14:00:00,5014.813766938462,20.0,13.0,5014.813766938462,0.0
2009-02-06 15:00:00,4472.75474485294,20.0,16.6,4472.75474485294,0.0
2009-02-06 16:00:00,4604.037303302288,19.999999999999996,14.0,4604.037303302288,0.0
2009-02-06 17:00:00,4537.781681362688,20.0,14.0,4537.781681362688,0.0
2009-02-06 18:00:00,4333.99478110539,20.0,15.8,4333.99478110539,0.0
2009-02-06 19:00:00,4503.739742828347,20.0,13.0,4503.739742828347,0.0
2009-02-06 20:00:00,4606.977468959779,19.999999999999996,12.0,4606.977468959779,0.0
2009-02-06 21:00:00,4614.000423031063,20.0,12.0,4614.000423031063,0.0
2009-02-06 22:00:00,4842.761012957858,19.999999999999996,10.0,4842.761012957858,0.0
2009-02-06 23:00:00,0.0,18.383057008109084,10.0,0.0,0.0
2009-02-07 00:00:00,0.0,18.002206251631343,11.2,0.0,0.0
2009-02-07 01:00:00,0.0,17.864143618603023,11.0,0.0,0.0
2009-02-07 02:00:00,0.0,17.72829399733609,9.0,0.0,0.0
2009-02-07 03:00:00,0.0,17.641625144572807,9.2,0.0,0.0
2009-02-07 04:00:00,0.0,17.55621487046237,9.0,0.0,0.0
2009-02-07 05:00:00,6466.557173112608,20.0,9.0,6466.557173112608,0.0
2009-02-07 06:00:00,5126.003243929979,20.0,9.0,5126.003243929979,0.0
2009-02-07 07:00:00,6045.118268700598,20.0,8.0,6045.118268700598,0.0
2009-02-07 08:00:00,6068.746119034502,20.0,8.0,6068.746119034502,0.0
2009-02-07 09:00:00,6067.356920152824,20.0,8.4,6067.356920152824,0.0
2009-02-07 10:00:00,5766.129404156689,20.000000000000004,10.0,5766.129404156689,0.0
2009-02-07 11:00:00,5411.726663894083,20.0,12.0,5411.726663894083,0.0
2009-02-07 12:00:00,5046.686616357675,20.0,14.0,5046.686616357675,0.0
2009-02-07 13:00:00,4976.002513605845,20.0,13.0,4976.002513605845,0.0
2009-02-07 14:00:00,4694.597927158852,20.0,14.0,4694.597927158852,0.0
2009-02-07 15:00:00,4358.5033067504855,20.0,15.8,4358.5033067504855,0.0
2009-02-07 16:00:00,4434.4052290731,20.000000000000007,14.0,4434.4052290731,0.0
2009-02-07 17:00:00,4381.618657185224,20.000000000000007,14.0,4381.618657185224,0.0
2009-02-07 18:00:00,4336.778393587527,20.0,14.6,4336.778393587527,0.0
2009-02-07 19:00:00,4424.011537985022,19.999999999999996,13.0,4424.011537985022,0.0
2009-02-07 20:00:00,4536.456164086555,20.0,12.0,4536.456164086555,0.0
2009-02-07 21:00:00,3897.623275893734,19.999999999999993,12.8,3897.623275893734,0.0
2009-02-07 22:00:00,3933.0633581295683,20.0,12.0,3933.0633581295683,0.0
2009-02-07 23:00:00,0.0,18.461185332841897,12.0,0.0,0.0
2009-02-08 00:00:00,0.0,18.088896335094393,12.2,0.0,0.0
2009-02-08 01:00:00,0.0,17.939585878407414,11.0,0.0,0.0
2009-02-08 02:00:00,0.0,17.84307423845266,11.0,0.0,0.0
2009-02-08 03:00:00,0.0,17.777966290173744,11.4,0.0,0.0
2009-02-08 04:00:00,0.0,17.679479185399195,9.7,0.0,0.0
2009-02-08 05:00:00,6232.322372475428,20.0,8.0,6232.322372475428,0.0
2009-02-08 06:00:00,4820.69031584232,19.999999999999993,11.0,4820.69031584232,0.0
2009-02-08 07:00:00,5600.013454304771,20.0,10.0,5600.013454304771,0.0
2009-02-08 08:00:00,5715.966792332649,19.999999999999993,9.0,5715.966792332649,0.0
2009-02-08 09:00:00,5661.316117706493,20.0,9.8,5661.316117706493,0.0
2009-02-08 10:00:00,5420.651352520558,20.0,11.0,5420.651352520558,0.0
2009-02-08 11:00:00,5157.347062679377,19.999999999999993,12.0,5157.347062679377,0.0
2009-02-08 12:00:00,4736.373584923383,20.000000000000004,14.4,4736.373584923383,0.0
2009-02-08 13:00:00,4586.356322378653,20.0,14.0,4586.356322378653,0.0
2009-02-08 14:00:00,4407.267216877195,20.0,14.0,4407.267216877195,0.0
2009-02-08 15:00:00,4071.5728605298814,20.0,15.8,4071.5728605298814,0.0
2009-02-08 16:00:00,4159.519966263651,20.0,14.0,4159.519966263651,0.0
2009-02-08 17:00:00,4120.5048359396205,20.0,14.0,4120.5048359396205,0.0
2009-02-08 18:00:00,4085.813990429243,20.0,14.6,4085.813990429243,0.0
2009-02-08 19:00:00,4175.601662097832,20.0,13.0,4175.601662097832,0.0
2009-02-08 20:00:00,4296.251563352836,20.0,12.0,4296.251563352836,0.0
2009-02-08 21:00:00,3704.2722099757557,20.000000000000004,12.2,3704.2722099757557,0.0
2009-02-08 22:00:00,3775.9833710400867,20.000000000000007,11.0,3775.9833710400867,0.0
2009-02-08 23:00:00,0.0,18.514138692992717,11.0,0.0,0.0
2009-02-09 00:00:00,0.0,18.154074074206953,11.6,0.0,0.0
2009-02-09 01:00:00,0.0,18.01463531137062,11.0,0.0,0.0
2009-02-09 02:00:00,0.0,17.91227994417324,10.0,0.0,0.0
2009-02-09 03:00:00,0.0,17.849657122059778,10.8,0.0,0.0
2009-02-09 04:00:00,0.0,17.76619190914643,10.0,0.0,0.0
2009-02-09 05:00:00,6654.326677496071,20.0,10.0,6654.326677496071,0.0
2009-02-09 06:00:00,5562.148950515375,20.0,9.6,5562.148950515375,0.0
2009-02-09 07:00:00,5509.741357070639,20.0,10.0,5509.741357070639,0.0
2009-02-09 08:00:00,5523.699994514278,20.0,10.0,5523.699994514278,0.0
2009-02-09 09:00:00,5513.54848952616,20.0,11.0,5513.54848952616,0.0
2009-02-09 10:00:00,5478.903615661907,20.0,11.0,5478.903615661907,0.0
2009-02-09 11:00:00,5279.873846197897,20.0,12.0,5279.873846197897,0.0
2009-02-09 12:00:00,4801.30814552935,20.0,15.4,4801.30814552935,0.0
2009-02-09 13:00:00,4815.0043202329625,20.0,14.0,4815.0043202329625,0.0
2009-02-09 14:00:00,4654.352500155814,19.999999999999996,14.5,4654.352500155814,0.0
2009-02-09 15:00:00,4529.901906190534,19.999999999999996,15.0,4529.901906190534,0.0
2009-02-09 16:00:00,4497.42672391097,20.0,14.0,4497.42672391097,0.0
2009-02-09 17:00:00,4401.60586825325,20.000000000000004,14.0,4401.60586825325,0.0
2009-02-09 18:00:00,4198.244619106779,20.0,15.6,4198.244619106779,0.0
2009-02-09 19:00:00,4272.811204759673,20.0,14.0,4272.811204759673,0.0
2009-02-09 20:00:00,4478.670578688879,20.0,12.0,4478.670578688879,0.0
2009-02-09 21:00:00,4528.475304989429,20.000000000000004,11.6,4528.475304989429,0.0
2009-02-09 22:00:00,4717.400851309947,20.000000000000004,10.0,4717.400851309947,0.0
2009-02-09 23:00:00,0.0,18.44949535889983,11.0,0.0,0.0
2009-02-10 00:00:00,0.0,18.06396993088464,11.0,0.0,0.0
2009-02-10 01:00:00,0.0,17.920113424189097,10.5,0.0,0.0
2009-02-10 02:00:00,0.0,17.825516118630038,10.0,0.0,0.0
2009-02-10 03:00:00,0.0,17.75334121895549,10.2,0.0,0.0
2009-02-10 04:00:00,0.0,17.658503504315064,9.0,0.0,0.0
2009-02-10 05:00:00,6898.519112734012,19.999999999999996,10.0,6898.519112734012,0.0
2009-02-10 06:00:00,5603.4826071411235,20.000000000000004,10.8,5603.4826071411235,0.0
2009-02-10 07:00:00,5778.812548512307,20.0,9.0,5778.812548512307,0.0
2009-02-10 08:00:00,5677.018401213175,20.0,10.0,5677.018401213175,0.0
2009-02-10 09:00:00,5750.329184245691,19.999999999999993,10.2,5750.329184245691,0.0
2009-02-10 10:00:00,5537.344665173181,20.0,11.0,5537.344665173181,0.0
2009-02-10 11:00:00,5276.582566451052,20.0,12.0,5276.582566451052,0.0
